,StaticClassifierStates,HmmStates,target
432,Sitting,Sitting,Sitting
433,Sitting,Sitting,Sitting
434,Sitting,Sitting,Sitting
435,Sitting,Sitting,Sitting
436,Sitting,Sitting,Sitting
437,Sitting,Sitting,Sitting
438,Sitting,Sitting,Sitting
439,Sitting,Sitting,Sitting
440,Lying,Lying,Lying
441,Lying,Lying,Lying
442,Lying,Lying,Lying
443,Lying,Lying,Lying
444,Lying,Lying,Lying
445,Lying,Lying,Lying
446,Lying,Lying,Lying
447,Lying,Lying,Lying
448,Lying,Lying,Lying
449,Lying,Lying,Lying
450,Lying,Lying,Lying
451,Lying,Lying,Lying
452,Lying,Lying,Lying
453,Lying,Lying,Lying
454,Lying,Lying,Lying
455,Lying,Lying,Lying
456,Lying,Lying,Lying
457,Lying,Lying,Lying
458,Lying,Lying,Lying
459,Lying,Lying,Lying
460,Lying,Lying,Lying
461,Lying,Lying,Lying
462,Walking,Walking,Walking
463,Walking,Walking,Walking
464,Walking,Walking,Walking
465,Walking,Walking,Walking
466,Walking,Walking,Walking
467,Walking,Walking,Walking
468,Walking,Walking,Walking
469,Walking,Walking,Walking
470,Walking,Walking,Walking
471,Walking,Walking,Walking
472,Walking,Walking,Walking
473,Walking,Walking,Walking
474,Walking,Walking,Walking
475,Walking,Walking,Walking
476,Walking,Walking,Walking
477,Walking,Walking,Walking
478,Walking,Walking,Walking
479,Walking,Walking,Walking
480,Walking,Walking,StairClimbing
481,Walking,Walking,StairClimbing
482,Walking,Walking,StairClimbing
483,Walking,Walking,StairClimbing
484,Walking,Walking,StairClimbing
485,Walking,Walking,StairClimbing
486,StairClimbing,StairClimbing,StairClimbing
487,StairClimbing,StairClimbing,StairClimbing
488,StairClimbing,StairClimbing,StairClimbing
489,StairClimbing,StairClimbing,StairClimbing
490,StairClimbing,StairClimbing,StairClimbing
491,Walking,StairClimbing,StairClimbing
492,Walking,StairClimbing,StairClimbing
493,Walking,StairClimbing,StairClimbing
494,StairClimbing,StairClimbing,StairClimbing
495,Walking,StairClimbing,StairClimbing
496,StairClimbing,StairClimbing,StairClimbing
497,Walking,StairClimbing,StairClimbing
498,StairClimbing,StairClimbing,StairClimbing
499,StairClimbing,StairClimbing,StairClimbing
500,StairClimbing,StairClimbing,StairClimbing
501,StairClimbing,StairClimbing,StairClimbing
502,Walking,Walking,StairClimbing
503,Walking,Walking,StairClimbing
504,Walking,Walking,StairClimbing
505,Standing,Standing,StairClimbing
506,Standing,Standing,Standing
507,Sitting,Standing,Standing
508,Standing,Standing,Standing
509,Standing,Standing,Standing
510,Standing,Standing,Standing
511,Sitting,Sitting,Standing
512,Sitting,Sitting,Standing
513,Standing,Standing,Standing
514,Standing,Standing,Standing
515,Standing,Standing,Standing
516,Standing,Standing,Standing
517,Sitting,Standing,Standing
518,Standing,Standing,Standing
519,Standing,Standing,Standing
520,Standing,Standing,Standing
521,Sitting,Standing,Standing
522,Walking,StairClimbing,StairClimbing
523,StairClimbing,StairClimbing,StairClimbing
524,StairClimbing,StairClimbing,StairClimbing
525,StairClimbing,StairClimbing,StairClimbing
526,StairClimbing,StairClimbing,StairClimbing
527,StairClimbing,StairClimbing,StairClimbing
528,StairClimbing,StairClimbing,StairClimbing
529,StairClimbing,StairClimbing,StairClimbing
530,StairClimbing,StairClimbing,StairClimbing
531,StairClimbing,StairClimbing,StairClimbing
532,StairClimbing,StairClimbing,StairClimbing
533,StairClimbing,StairClimbing,StairClimbing
534,StairClimbing,StairClimbing,StairClimbing
535,StairClimbing,StairClimbing,StairClimbing
536,StairClimbing,StairClimbing,StairClimbing
537,Walking,StairClimbing,StairClimbing
538,Walking,StairClimbing,StairClimbing
539,Walking,Walking,Walking
540,Walking,Walking,Walking
541,Walking,Walking,Walking
542,Walking,Walking,Walking
543,Walking,Walking,Walking
544,Walking,Walking,Walking
545,Walking,Walking,Walking
546,Walking,Walking,Walking
547,Walking,Walking,Walking
548,Walking,Walking,Walking
549,Walking,Walking,Walking
550,Walking,Walking,Walking
551,Walking,Walking,Walking
552,Walking,Walking,Walking
553,Walking,Walking,Walking
554,Walking,Walking,Walking
555,Walking,Walking,Walking
556,Walking,Walking,Walking
557,Walking,Walking,Walking
558,Walking,Walking,Walking
559,Standing,Walking,Walking
560,Walking,Walking,Walking
